repo_name,file_path,url,stargazers_count,created_at,pushed_at
gfw-api/gfw-story-api,k8s/production/hpa.yaml,https://github.com/gfw-api/gfw-story-api/blob/7d5247e69213db56ad5be66a49c648ae619be1e1/k8s/production/hpa.yaml,2.0,2016-04-11 10:20:20+00:00,2024-01-09 09:44:42+00:00
gianlucam76/k8s-cleaner,examples-unused-resources/deployments/deployment_with_no_autoscaler.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/73ac3a481119604015034bf24bf015ccd7e8e550/examples-unused-resources/deployments/deployment_with_no_autoscaler.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
gianlucam76/k8s-cleaner,examples-unused-resources/deployments/deployment_with_no_autoscaler.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/08b7be9d528e97633b05d93ea0307c5fb8b34326/examples-unused-resources/deployments/deployment_with_no_autoscaler.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
gianlucam76/k8s-cleaner,internal/controller/executor/validate_aggregatedselection/unused_horizontal-pod-autoscalers/resources.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/08b7be9d528e97633b05d93ea0307c5fb8b34326/internal/controller/executor/validate_aggregatedselection/unused_horizontal-pod-autoscalers/resources.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
gianlucam76/k8s-cleaner,internal/controller/executor/validate_aggregatedselection/unused_horizontal-pod-autoscalers/resources.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/73ac3a481119604015034bf24bf015ccd7e8e550/internal/controller/executor/validate_aggregatedselection/unused_horizontal-pod-autoscalers/resources.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
gianlucam76/k8s-cleaner,internal/controller/executor/validate_aggregatedselection/deployment_with_autoscaler/cleaner.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/73ac3a481119604015034bf24bf015ccd7e8e550/internal/controller/executor/validate_aggregatedselection/deployment_with_autoscaler/cleaner.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
gianlucam76/k8s-cleaner,internal/controller/executor/validate_aggregatedselection/unused_horizontal-pod-autoscalers/resources.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/f0e6bbbb90ba1c6d3cef9cf0a32cb4321ca04bce/internal/controller/executor/validate_aggregatedselection/unused_horizontal-pod-autoscalers/resources.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
gianlucam76/k8s-cleaner,internal/controller/executor/validate_aggregatedselection/deployment_with_autoscaler/cleaner.yaml,https://github.com/gianlucam76/k8s-cleaner/blob/08b7be9d528e97633b05d93ea0307c5fb8b34326/internal/controller/executor/validate_aggregatedselection/deployment_with_autoscaler/cleaner.yaml,452.0,2023-12-06 12:22:28+00:00,2025-04-05 14:15:06+00:00
giantswarm/starboard-exporter,helm/starboard-exporter/templates/customMetricsHpa.yaml,https://github.com/giantswarm/starboard-exporter/blob/f8f42f5036b065678b981e2b4c8203a74b39f710/helm/starboard-exporter/templates/customMetricsHpa.yaml,59.0,2021-11-11 13:33:06+00:00,2025-04-03 13:44:38+00:00
gjtempleton/k8s-autoscaling-by-example,3-External-Metric-Scaling/rabbit-message-consumer-external-metrics-hpa.yaml,https://github.com/gjtempleton/k8s-autoscaling-by-example/blob/ddb3f32b058fc037dab4cd3f47d7a80576e2b06f/3-External-Metric-Scaling/rabbit-message-consumer-external-metrics-hpa.yaml,20.0,2020-12-06 20:18:06+00:00,2024-05-29 17:09:07+00:00
go-sigma/sigma,deploy/sigma/templates/web/hpa.yaml,https://github.com/go-sigma/sigma/blob/01049c93920b54cf6754deb2ed0303b63d98d44c/deploy/sigma/templates/web/hpa.yaml,157.0,2022-09-05 14:40:53+00:00,2025-03-22 03:15:53+00:00
gocrane/helm-charts,charts/fadvisor/templates/hpa.yaml,https://github.com/gocrane/helm-charts/blob/a727100ac18de7a92b382437ac10f5db21e00f3e/charts/fadvisor/templates/hpa.yaml,10.0,2022-01-12 08:46:06+00:00,2024-04-25 07:18:47+00:00
goharbor/harbor-operator,charts/harbor-operator/templates/hpa.yaml,https://github.com/goharbor/harbor-operator/blob/9d23a0a40ae1eca56c757b925d91d8883875ff34/charts/harbor-operator/templates/hpa.yaml,367.0,2020-03-11 01:46:04+00:00,2024-09-12 12:36:09+00:00
google/googlesre,imageserver/kubernetes/download-backend.yaml,https://github.com/google/googlesre/blob/f804a95951b21c2ac0e4afcedc00343ee68f7566/imageserver/kubernetes/download-backend.yaml,165.0,2022-03-24 15:35:38+00:00,2025-03-06 19:16:18+00:00
google/googlesre,imageserver/kubernetes/search-frontend.yaml,https://github.com/google/googlesre/blob/f804a95951b21c2ac0e4afcedc00343ee68f7566/imageserver/kubernetes/search-frontend.yaml,165.0,2022-03-24 15:35:38+00:00,2025-03-06 19:16:18+00:00
google/googlesre,imageserver/kubernetes/download-frontend.yaml,https://github.com/google/googlesre/blob/f804a95951b21c2ac0e4afcedc00343ee68f7566/imageserver/kubernetes/download-frontend.yaml,165.0,2022-03-24 15:35:38+00:00,2025-03-06 19:16:18+00:00
googleforgames/GenAI-quickstart,genai/image/stable_diffusion/k8s.yaml,https://github.com/googleforgames/GenAI-quickstart/blob/bda6c7b5565d1c7310d7b77908a74ad51ababcd7/genai/image/stable_diffusion/k8s.yaml,41.0,2023-09-21 19:49:57+00:00,2025-03-22 03:00:44+00:00
googleforgames/open-match,install/helm/open-match/templates/frontend.yaml,https://github.com/googleforgames/open-match/blob/d781be1a3ce1b6b7fce495345b23256089f55de9/install/helm/open-match/templates/frontend.yaml,3240.0,2018-08-16 23:57:53+00:00,2025-03-13 00:45:24+00:00
grafana/loki,production/helm/loki/templates/querier/hpa.yaml,https://github.com/grafana/loki/blob/8fd8697b9320ee63663ec340480010bd75312d63/production/helm/loki/templates/querier/hpa.yaml,25132.0,2018-04-16 09:22:48+00:00,2025-04-05 11:38:49+00:00
grafana/pyroscope,operations/pyroscope/helm/pyroscope/rendered/micro-services-hpa.yaml,https://github.com/grafana/pyroscope/blob/ffc4fb8289559497f0403a4ff2a724134bd46277/operations/pyroscope/helm/pyroscope/rendered/micro-services-hpa.yaml,10444.0,2020-12-31 05:47:19+00:00,2025-04-05 06:05:49+00:00
grafana/pyroscope,operations/pyroscope/helm/pyroscope/rendered/micro-services-hpa.yaml,https://github.com/grafana/pyroscope/blob/b4125b77f44444eb413244d5e56d73a04b1c1def/operations/pyroscope/helm/pyroscope/rendered/micro-services-hpa.yaml,10444.0,2020-12-31 05:47:19+00:00,2025-04-05 06:05:49+00:00
grafana/pyroscope,operations/pyroscope/helm/pyroscope/rendered/micro-services-hpa.yaml,https://github.com/grafana/pyroscope/blob/9658bce24ac865090ff727b2bf9925b940f09c75/operations/pyroscope/helm/pyroscope/rendered/micro-services-hpa.yaml,10444.0,2020-12-31 05:47:19+00:00,2025-04-05 06:05:49+00:00
greeeg/cloud-architecture-fundamentals,tracks/kubernetes-cluster/hpa.yml,https://github.com/greeeg/cloud-architecture-fundamentals/blob/67296c8cf8a7a3df5904198111ec8eea6a8146be/tracks/kubernetes-cluster/hpa.yml,4.0,2020-11-07 15:13:38+00:00,2023-12-15 05:51:01+00:00
greggbjensen/prdeploy,charts/prdeploy-app/templates/hpa.yaml,https://github.com/greggbjensen/prdeploy/blob/0780c4134b1d912b66038254d5aaaf5405b89f0e/charts/prdeploy-app/templates/hpa.yaml,3.0,2024-07-12 18:33:34+00:00,2025-03-21 18:37:40+00:00
guardllamanet/guardllama,charts/unbound/templates/hpa.yaml,https://github.com/guardllamanet/guardllama/blob/26ddaa8e627f6b2a5570f669e34976931be8db74/charts/unbound/templates/hpa.yaml,237.0,2023-03-26 16:01:53+00:00,2025-01-28 17:36:58+00:00
gyan42/mozhi,ops/k8s/mozhi/api.yaml,https://github.com/gyan42/mozhi/blob/04410c9ec133974cad609a9ae5197467854587cc/ops/k8s/mozhi/api.yaml,3.0,2021-07-09 16:38:35+00:00,2022-04-18 10:53:19+00:00
h1st-ai/h1st-cookiecutter,{{cookiecutter.project_dir}}/charts/{{cookiecutter.project_dir}}-api/templates/hpa.yaml,https://github.com/h1st-ai/h1st-cookiecutter/blob/0494144953128d6d79bf14eac676489e54b8b836/%7B%7Bcookiecutter.project_dir%7D%7D/charts/%7B%7Bcookiecutter.project_dir%7D%7D-api/templates/hpa.yaml,2.0,2021-07-30 14:51:24+00:00,2023-01-07 16:39:01+00:00
habil/habil-dev-blog,sample-helm-chart/templates/hpa.yaml,https://github.com/habil/habil-dev-blog/blob/c93d364c63f8274665d327910d5b0b2f94bdb2aa/sample-helm-chart/templates/hpa.yaml,3.0,2023-02-15 16:51:48+00:00,2023-05-21 19:37:02+00:00
hackclub/replit-lifeboat,hpa.yaml,https://github.com/hackclub/replit-lifeboat/blob/805eea68ac095413b65b6bf9ab80c53329de607e/hpa.yaml,74.0,2024-08-17 16:04:41+00:00,2024-09-19 05:39:09+00:00
hank121314/GBF-Raid-Finder-Vue,charts/gbf-raid-finder-vue/templates/hpa.yaml,https://github.com/hank121314/GBF-Raid-Finder-Vue/blob/ad6eee3821edf58d453d6fbb8e3ffb5c7405e416/charts/gbf-raid-finder-vue/templates/hpa.yaml,2.0,2021-07-07 08:49:58+00:00,2021-10-21 04:10:44+00:00
hasura/learn-graphql,k8s-manifest/tutorials/frontend/remix-firebase/tutorial-site/hpa.yaml,https://github.com/hasura/learn-graphql/blob/761043b39969d7ee7fd24f5958ef9513cdd7e1f3/k8s-manifest/tutorials/frontend/remix-firebase/tutorial-site/hpa.yaml,1216.0,2019-09-23 10:55:57+00:00,2025-04-04 21:38:40+00:00
hasura/learn-graphql,k8s-manifest/tutorials/frontend/remix-firebase/tutorial-site/hpa.yaml,https://github.com/hasura/learn-graphql/blob/83ff0eefdbba8a9662848ff438f4438fd38038ad/k8s-manifest/tutorials/frontend/remix-firebase/tutorial-site/hpa.yaml,1216.0,2019-09-23 10:55:57+00:00,2025-04-04 21:38:40+00:00
hbulpf/k8spath,apps/kubeguide/source_code_v4/Chapter1/1.4.7 hpa.yaml,https://github.com/hbulpf/k8spath/blob/501938689466f2a744a2d8d9e7cc69bfddf89fe7/apps/kubeguide/source_code_v4/Chapter1/1.4.7%20hpa.yaml,5.0,2020-03-23 16:14:35+00:00,2021-09-01 15:20:38+00:00
hbulpf/k8spath,apps/kubeguide/source_code_v5/Chapter01/1.4.3 hpa.yaml,https://github.com/hbulpf/k8spath/blob/501938689466f2a744a2d8d9e7cc69bfddf89fe7/apps/kubeguide/source_code_v5/Chapter01/1.4.3%20hpa.yaml,5.0,2020-03-23 16:14:35+00:00,2021-09-01 15:20:38+00:00
hector-vido/okd-3.11,examples/template/lighttpd.yml,https://github.com/hector-vido/okd-3.11/blob/a940a9bf99b0218c21ea0dae38f1ba199fa440f2/examples/template/lighttpd.yml,22.0,2019-01-19 00:08:30+00:00,2021-04-17 21:35:59+00:00
helium/helium-foundation-k8s,manifests/web-cluster/prod/helium/hnt-to-rent-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/970736622baf59726f0607978e28b265fccbc745/manifests/web-cluster/prod/helium/hnt-to-rent-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helium/helium-foundation-k8s,manifests/web-cluster/prod/helium/hnt-to-rent-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/5df4643bf4d4c4d8d3af5de4c2534ce48ec079c0/manifests/web-cluster/prod/helium/hnt-to-rent-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helium/helium-foundation-k8s,manifests/web-cluster/prod/helium/migration-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/7e22a6a4ad01d9684934b4cbb8273d89bf5104fa/manifests/web-cluster/prod/helium/migration-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helium/helium-foundation-k8s,manifests/web-cluster/prod/helium/migration-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/970736622baf59726f0607978e28b265fccbc745/manifests/web-cluster/prod/helium/migration-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helium/helium-foundation-k8s,manifests/web-cluster/prod/helium/hnt-to-rent-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/7e22a6a4ad01d9684934b4cbb8273d89bf5104fa/manifests/web-cluster/prod/helium/hnt-to-rent-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helium/helium-foundation-k8s,manifests/web-cluster/sdlc/helium/helium-vote-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/5df4643bf4d4c4d8d3af5de4c2534ce48ec079c0/manifests/web-cluster/sdlc/helium/helium-vote-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helium/helium-foundation-k8s,manifests/web-cluster/sdlc/helium/helium-vote-service.yaml,https://github.com/helium/helium-foundation-k8s/blob/970736622baf59726f0607978e28b265fccbc745/manifests/web-cluster/sdlc/helium/helium-vote-service.yaml,4.0,2022-10-27 17:26:12+00:00,2025-04-04 22:26:38+00:00
helxplatform/translator-devops,helm/benchmark/templates/hpa.yaml,https://github.com/helxplatform/translator-devops/blob/015e0c891ce228d6b1702595c13e1aa942900e35/helm/benchmark/templates/hpa.yaml,3.0,2020-07-07 17:36:52+00:00,2025-04-05 18:25:32+00:00
hepyu/k8s-app-config,yaml/min-cluster-allinone/tekton/pipeline/release.yaml,https://github.com/hepyu/k8s-app-config/blob/2ecc4219c7942f1706e25195a384b4cebb370eca/yaml/min-cluster-allinone/tekton/pipeline/release.yaml,133.0,2019-04-22 11:26:09+00:00,2021-06-15 02:35:39+00:00
hiero-ledger/hiero-mirror-node,charts/hedera-mirror-rest-java/templates/hpa.yaml,https://github.com/hiero-ledger/hiero-mirror-node/blob/1e106e43cb2ccd1583b48f102707bb6181ecd0b2/charts/hedera-mirror-rest-java/templates/hpa.yaml,162.0,2019-07-17 10:04:38+00:00,2025-04-05 04:00:23+00:00
hieuvp/learning-ory-ecosystem,hydra/templates/hpa.yaml,https://github.com/hieuvp/learning-ory-ecosystem/blob/8d89c17db081e2ccd371c8660403f30e0fd98580/hydra/templates/hpa.yaml,4.0,2021-06-21 04:49:10+00:00,2021-07-03 11:03:25+00:00
hlxwell/k8s-beginner-demo,hpa.yml,https://github.com/hlxwell/k8s-beginner-demo/blob/288937cae31ca60d96854e6f6ec73afe530c5451/hpa.yml,12.0,2019-09-02 09:09:59+00:00,2023-03-07 00:55:23+00:00
hollaex/hollaex-cli,kubernetes/helm-chart/hollaex-network-server/templates/autoscaler.yaml,https://github.com/hollaex/hollaex-cli/blob/6921e9b945b661529cf766d74c931aa5ec910986/kubernetes/helm-chart/hollaex-network-server/templates/autoscaler.yaml,13.0,2019-06-26 07:52:14+00:00,2025-04-01 16:34:24+00:00
holos-run/bank-of-holos,deploy/clusters/management/projects/network/components/istiod/istiod.gen.yaml,https://github.com/holos-run/bank-of-holos/blob/cc8facae3a8ce3c4b6ca480076ce92418a03cf91/deploy/clusters/management/projects/network/components/istiod/istiod.gen.yaml,4.0,2024-09-14 20:08:20+00:00,2024-12-12 04:19:33+00:00
holtje/hive-config,docwhat-manifests/street-cleaning.yaml,https://github.com/holtje/hive-config/blob/9d9a77e4382151d243dba14bc560c0fac3d18e31/docwhat-manifests/street-cleaning.yaml,2.0,2020-06-24 22:36:44+00:00,2025-03-25 23:25:05+00:00
hubs-community/mozilla-hubs-ce-chart,charts/pgbouncer/templates/hpa.yaml,https://github.com/hubs-community/mozilla-hubs-ce-chart/blob/07416e27f3a38ed34bff493be60a2b8ade09ddca/charts/pgbouncer/templates/hpa.yaml,17.0,2023-11-15 05:04:16+00:00,2024-08-19 23:08:57+00:00
hubs-community/mozilla-hubs-ce-chart,charts/pgsql/templates/hpa.yaml,https://github.com/hubs-community/mozilla-hubs-ce-chart/blob/07416e27f3a38ed34bff493be60a2b8ade09ddca/charts/pgsql/templates/hpa.yaml,17.0,2023-11-15 05:04:16+00:00,2024-08-19 23:08:57+00:00
huseyinbabal/spring-boot-argocd,charts/echo-server/templates/hpa.yaml,https://github.com/huseyinbabal/spring-boot-argocd/blob/cd16c428cdbb4df72c2808306e45b32f8a3da48f/charts/echo-server/templates/hpa.yaml,2.0,2022-11-08 15:53:09+00:00,2022-11-08 21:19:01+00:00
huseyinbabal/spring-boot-microservices,charts/shipping/templates/hpa.yaml,https://github.com/huseyinbabal/spring-boot-microservices/blob/fecd87d56bc0484ff7a85a566cb5213b4c1184d7/charts/shipping/templates/hpa.yaml,22.0,2023-08-02 11:23:27+00:00,2023-08-09 20:03:07+00:00
huseyinbabal/spring-boot-microservices,charts/order/templates/hpa.yaml,https://github.com/huseyinbabal/spring-boot-microservices/blob/fecd87d56bc0484ff7a85a566cb5213b4c1184d7/charts/order/templates/hpa.yaml,22.0,2023-08-02 11:23:27+00:00,2023-08-09 20:03:07+00:00
huseyindeniz/gitops-lab,helm-charts/dotnet-core-webapi/templates/hpa.yaml,https://github.com/huseyindeniz/gitops-lab/blob/63daa16aab4d0bcd2aa6f3cd3c2714fd103e430b/helm-charts/dotnet-core-webapi/templates/hpa.yaml,2.0,2024-08-16 09:02:31+00:00,2025-03-30 11:31:25+00:00
hustcat/my-handbook,kubernetes/istio/resource/istio.yaml,https://github.com/hustcat/my-handbook/blob/20405aee4c66d7aea05ad1d33e68581f6ae6e487/kubernetes/istio/resource/istio.yaml,5.0,2018-12-06 04:00:11+00:00,2018-12-15 04:45:44+00:00
huyongywl/Kubernetes_Advanced_Practical_2rd,chapter15/hpa/hpa-v2-resources.yaml,https://github.com/huyongywl/Kubernetes_Advanced_Practical_2rd/blob/5ab78048ed66ae0d9a7e38d764fb52cfbf01eaaf/chapter15/hpa/hpa-v2-resources.yaml,2.0,2021-07-14 09:03:22+00:00,2021-07-14 09:03:34+00:00
hypercontract/hypercontract,deployment/kustomize/overlays/hypercontract/kustomization.yaml,https://github.com/hypercontract/hypercontract/blob/4527492e4338cac476b0fe26553b50ed5539bca1/deployment/kustomize/overlays/hypercontract/kustomization.yaml,2.0,2019-12-09 14:32:59+00:00,2025-02-08 15:15:36+00:00
hypertrace/hypertrace-collector,helm/templates/hypertrace-metrics-collector/hpa.yaml,https://github.com/hypertrace/hypertrace-collector/blob/12c8c99917b7a8bcd66959b5237519bfec59d94c/helm/templates/hypertrace-metrics-collector/hpa.yaml,6.0,2020-11-18 12:52:46+00:00,2025-01-02 17:12:34+00:00
iKubernetes/Kubernetes_Advanced_Practical_2rd,chapter15/hpa/hpa-v2-resources.yaml,https://github.com/iKubernetes/Kubernetes_Advanced_Practical_2rd/blob/79d08c7b444a70ff0c313e0af6124aadb9e47d89/chapter15/hpa/hpa-v2-resources.yaml,92.0,2021-03-10 02:16:25+00:00,2022-09-16 09:31:45+00:00
iKubernetes/knative-in-practise,deploy-knative/knative-v1.2/serving/serving-core.yaml,https://github.com/iKubernetes/knative-in-practise/blob/3152cea7d9da7a243d558f99a2c7b2ca6fead3cb/deploy-knative/knative-v1.2/serving/serving-core.yaml,6.0,2022-02-28 09:21:35+00:00,2024-08-15 07:00:56+00:00
iKubernetes/knative-in-practise,deploy-knative/knative-v1.4.1/kafka/channel-consolidated.yaml,https://github.com/iKubernetes/knative-in-practise/blob/3152cea7d9da7a243d558f99a2c7b2ca6fead3cb/deploy-knative/knative-v1.4.1/kafka/channel-consolidated.yaml,6.0,2022-02-28 09:21:35+00:00,2024-08-15 07:00:56+00:00
iam-harshsoni/DevOps-Project,Project-7/call-booking-application/k8s/helm/admin-ui/templates/hpa.yaml,https://github.com/iam-harshsoni/DevOps-Project/blob/0ef46a5ee708df64b65509d55e5f6c141bdd7a60/Project-7/call-booking-application/k8s/helm/admin-ui/templates/hpa.yaml,9.0,2024-12-16 11:14:56+00:00,2025-02-24 14:42:04+00:00
iamsamitdev/K8SBasicAfter,hpa-v2.yaml,https://github.com/iamsamitdev/K8SBasicAfter/blob/dbebd4332953a5b463a6fa670a841a72d1a2fd2b/hpa-v2.yaml,2.0,2024-10-20 12:03:05+00:00,2024-10-20 12:03:56+00:00
ibm-cloud-architecture/refarch-kc-container-ms,chart/springcontainerms/templates/hpa.yaml,https://github.com/ibm-cloud-architecture/refarch-kc-container-ms/blob/8bcb83ee5ac5c23b41ff53feef38959473f68a1e/chart/springcontainerms/templates/hpa.yaml,3.0,2019-02-26 18:58:00+00:00,2024-09-16 12:07:15+00:00
ibrokethecloud/user-bundles,fleetlabelsdemo/templates/hpa.yaml,https://github.com/ibrokethecloud/user-bundles/blob/9727f7b8c53e2787adb5922e95823644755864e2/fleetlabelsdemo/templates/hpa.yaml,6.0,2020-10-19 23:41:30+00:00,2022-01-10 23:39:00+00:00
icebob/kantab,kubernetes/activities-deployment.yaml,https://github.com/icebob/kantab/blob/12e8ce2c614e697d078fb5ceb490e0030234ad4e/kubernetes/activities-deployment.yaml,142.0,2018-08-11 20:01:18+00:00,2022-09-04 16:19:28+00:00
icebob/kantab,kubernetes/boards-deployment.yaml,https://github.com/icebob/kantab/blob/12e8ce2c614e697d078fb5ceb490e0030234ad4e/kubernetes/boards-deployment.yaml,142.0,2018-08-11 20:01:18+00:00,2022-09-04 16:19:28+00:00
icgc-argo/charts,rdpc-gateway/templates/hpa.yaml,https://github.com/icgc-argo/charts/blob/f7b235331fed8bf809d8b72eaff6217813ef0c8f/rdpc-gateway/templates/hpa.yaml,3.0,2019-05-01 14:48:08+00:00,2025-02-06 15:04:28+00:00
idlab-discover/obelisk,deployment/obelisk/templates/hpa.yaml,https://github.com/idlab-discover/obelisk/blob/793c8ec906f0dcad4b5da93d0aaa9e2d645f256b/deployment/obelisk/templates/hpa.yaml,6.0,2022-05-23 06:51:48+00:00,2024-05-08 09:21:50+00:00
ieugen/charts,charts/another-ldap-auth/templates/hpa.yaml,https://github.com/ieugen/charts/blob/95520f61b694bb2fa884a4ed36cabbd5af3711b7/charts/another-ldap-auth/templates/hpa.yaml,5.0,2021-05-08 20:31:31+00:00,2022-01-03 19:31:29+00:00
ihcsim/guest-demo,k8s/hpa.yaml,https://github.com/ihcsim/guest-demo/blob/13239388782006ad1dcf3fd85c7d1e429e38e632/k8s/hpa.yaml,4.0,2018-08-28 23:01:39+00:00,2018-08-30 21:47:20+00:00
ihcsim/linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,https://github.com/ihcsim/linkerd2-benchmark/blob/52ef9d30c6d187bd4f66df6af610a13f77a33edd/gke/yaml/istio-1.0.3.yaml,17.0,2018-11-15 05:08:53+00:00,2019-01-23 05:09:48+00:00
iinux/JohannCarlFriedrichGauss,karabiner/k8s/kubeadm/hpa/hpa.yml,https://github.com/iinux/JohannCarlFriedrichGauss/blob/a905e2b9243940f36d6e0d9923b44573643c2141/karabiner/k8s/kubeadm/hpa/hpa.yml,2.0,2016-08-01 14:44:47+00:00,2024-08-29 05:07:31+00:00
imaginestack/kubelogic,kube-plugins/kubes-helm-charts/src/main/gitlab/charts/gitlab/charts/mailroom/templates/hpa.yaml,https://github.com/imaginestack/kubelogic/blob/3e61cae5e36cfc402f02191c82a11bd33ea16cd0/kube-plugins/kubes-helm-charts/src/main/gitlab/charts/gitlab/charts/mailroom/templates/hpa.yaml,2.0,2023-05-23 01:43:40+00:00,2023-06-05 15:33:02+00:00
imaginestack/kubelogic,kube-plugins/kubes-helm-charts/src/stable/ys1000/templates/hpa.yaml,https://github.com/imaginestack/kubelogic/blob/3e61cae5e36cfc402f02191c82a11bd33ea16cd0/kube-plugins/kubes-helm-charts/src/stable/ys1000/templates/hpa.yaml,2.0,2023-05-23 01:43:40+00:00,2023-06-05 15:33:02+00:00
imaginestack/kubelogic,kube-plugins/kubes-helm-charts/src/main/gitlab/templates/application.yaml,https://github.com/imaginestack/kubelogic/blob/3e61cae5e36cfc402f02191c82a11bd33ea16cd0/kube-plugins/kubes-helm-charts/src/main/gitlab/templates/application.yaml,2.0,2023-05-23 01:43:40+00:00,2023-06-05 15:33:02+00:00
imgrbs/open-online-testing-api,k8s-autoscale.yaml,https://github.com/imgrbs/open-online-testing-api/blob/ecbe678a063e6a3a72020f71ac624e369a876a8e/k8s-autoscale.yaml,2.0,2020-03-24 15:17:30+00:00,2024-08-26 16:20:51+00:00
infrahq/helm-charts,charts/infra-server/templates/server/hpa.yaml,https://github.com/infrahq/helm-charts/blob/b5e27ab1b76bf4717769f92a81801b3bb9b00121/charts/infra-server/templates/server/hpa.yaml,10.0,2022-09-14 20:41:02+00:00,2024-05-27 09:30:09+00:00
instill-ai/instill-core,charts/core/templates/openfga/hpa.yml,https://github.com/instill-ai/instill-core/blob/f2c2660d89a81e2208ceb70462039b6d67a8202d/charts/core/templates/openfga/hpa.yml,2239.0,2022-01-13 13:27:40+00:00,2025-04-03 20:19:24+00:00
instill-ai/instill-core,charts/core/templates/openfga/hpa.yml,https://github.com/instill-ai/instill-core/blob/3a735d699b1f7b97a84706b40b78d86a14821232/charts/core/templates/openfga/hpa.yml,2239.0,2022-01-13 13:27:40+00:00,2025-04-03 20:19:24+00:00
instill-ai/instill-core,charts/core/templates/openfga/hpa.yml,https://github.com/instill-ai/instill-core/blob/cc9c6e24f39a1d57aeea55f05220ead0134a7812/charts/core/templates/openfga/hpa.yml,2239.0,2022-01-13 13:27:40+00:00,2025-04-03 20:19:24+00:00
instill-ai/instill-core,charts/core/templates/openfga/hpa.yml,https://github.com/instill-ai/instill-core/blob/15749887296acf81fe6ef6409fb0fa9ea1358cb4/charts/core/templates/openfga/hpa.yml,2239.0,2022-01-13 13:27:40+00:00,2025-04-03 20:19:24+00:00
intel/workload-services-framework,staging/deathstarbench-hotelreservation/helm_hotelReservation/templates/search.yaml,https://github.com/intel/workload-services-framework/blob/1cb89d2cce9e4b44232f53c07bc7a0cae9beaefb/staging/deathstarbench-hotelreservation/helm_hotelReservation/templates/search.yaml,54.0,2022-08-25 19:20:52+00:00,2025-04-04 19:07:11+00:00
intel/workload-services-framework,staging/deathstarbench-hotelreservation/helm_hotelReservation/templates/geo.yaml,https://github.com/intel/workload-services-framework/blob/1cb89d2cce9e4b44232f53c07bc7a0cae9beaefb/staging/deathstarbench-hotelreservation/helm_hotelReservation/templates/geo.yaml,54.0,2022-08-25 19:20:52+00:00,2025-04-04 19:07:11+00:00
interlegis/il-charts,charts/portalmodelo/templates/hpa.yaml,https://github.com/interlegis/il-charts/blob/489792a623346eb35b4bb72f02068e8ce104c236/charts/portalmodelo/templates/hpa.yaml,3.0,2018-07-20 15:00:14+00:00,2024-10-22 19:52:36+00:00
inveniosoftware/helm-invenio,charts/invenio/templates/horizontalpodautoscaler.yaml,https://github.com/inveniosoftware/helm-invenio/blob/70b7029dd822c0de544ba8d7dba73ddaa3eaf11c/charts/invenio/templates/horizontalpodautoscaler.yaml,9.0,2020-03-11 08:50:54+00:00,2025-04-04 10:24:06+00:00
ipedrazas/kstatus,kstatus/templates/hpa-api.yaml,https://github.com/ipedrazas/kstatus/blob/07a67bbcccc693ae3a80c234161ef2a6aa17799b/kstatus/templates/hpa-api.yaml,3.0,2019-01-19 08:07:19+00:00,2019-03-05 16:17:05+00:00
ipedrazas/kstatus,kstatus/templates/hpa-ui.yaml,https://github.com/ipedrazas/kstatus/blob/07a67bbcccc693ae3a80c234161ef2a6aa17799b/kstatus/templates/hpa-ui.yaml,3.0,2019-01-19 08:07:19+00:00,2019-03-05 16:17:05+00:00
irwinrex/kubernetes,all.yml,https://github.com/irwinrex/kubernetes/blob/242107732ebc05fda5b0fa5e809d0588fc725cf4/all.yml,2.0,2024-08-19 16:26:15+00:00,2025-03-11 03:58:12+00:00
